id,sku,skuRemake,skuNumeric,gender,msrp
1439,M59502-Camel,"M59502,Camel",59502,MEN,
659,M59601-Black,"M59601,Black",59601,MEN,
421,M59601-D.Brown,"M59601,D.Brown",59601,MEN,
366,M59601-Tan,"M59601,Tan",59601,MEN,
1441,M61101-Tan,"M61101,Tan",61101,MEN,
1443,M61121-Black,"M61121,Black",61121,MEN,
1445,M62106-Brown,"M62106,Brown",62106,MEN,
1446,M62106-Camel,"M62106,Camel",62106,MEN,
1448,M63102-Black,"M63102,Black",63102,MEN,
1449,M63103-Black,"M63103,Black",63103,MEN,
1452,M63104-Black,"M63104,Black",63104,MEN,
1455,M63106-Black,"M63106,Black",63106,MEN,
1457,M63107-D.Nuss,"M63107,D.Nuss",63107,MEN,
1458,M63107-R.Brown,"M63107,R.Brown",63107,MEN,
1461,M63302-D.Nuss,"M63302,D.Nuss",63302,MEN,
1462,M63302-Nuss,"M63302,Nuss",63302,MEN,
674,M64105-Black,"M64105,Black",64105,MEN,
1463,M64105-Camel/D.Brown,"M64105,Camel/D.Brown",64105,MEN,
851,M64105-D.Brown,"M64105,D.Brown",64105,MEN,
1464,M64106-Black,"M64106,Black",64106,MEN,
760,M64106-Brown,"M64106,Brown",64106,MEN,
277,M64106-D.Brown,"M64106,D.Brown",64106,MEN,
451,M64107-Black,"M64107,Black",64107,MEN,
481,M64107-Tan,"M64107,Tan",64107,MEN,
1466,M64107-Tan/Brown,"M64107,Tan/Brown",64107,MEN,
1467,M64111-Camel,"M64111,Camel",64111,MEN,
1470,M64117-D.Brown,"M64117,D.Brown",64117,MEN,
1475,M64120-Black,"M64120,Black",64120,MEN,
1476,M64120-D.Brown,"M64120,D.Brown",64120,MEN,
447,M64121-Black,"M64121,Black",64121,MEN,
1479,M64121-Camel,"M64121,Camel",64121,MEN,
1480,M64121-Tan,"M64121,Tan",64121,MEN,
1483,M64122-Black,"M64122,Black",64122,MEN,
1484,M64122-Brown,"M64122,Brown",64122,MEN,
25,M64123-Black/Brown,"M64123,Black/Brown",64123,MEN,
1485,M64123-Brown/Black,"M64123,Brown/Black",64123,MEN,
1487,M64126-Black/Tan,"M64126,Black/Tan",64126,MEN,
741,M64133-Black,"M64133,Black",64133,MEN,
1489,M64133-Camel,"M64133,Camel",64133,MEN,
706,M64133-Tan,"M64133,Tan",64133,MEN,
1490,M64136-Black,"M64136,Black",64136,MEN,
1491,M64136-Nuss,"M64136,Nuss",64136,MEN,
884,M64137-Black,"M64137,Black",64137,MEN,
885,M64137-D.Brown,"M64137,D.Brown",64137,MEN,
973,M64139-Black,"M64139,Black",64139,MEN,
377,M64139-Tan,"M64139,Tan",64139,MEN,
880,M64140-Black,"M64140,Black",64140,MEN,
882,M64141-Black,"M64141,Black",64141,MEN,
883,M64141-Camel,"M64141,Camel",64141,MEN,
907,M64207-Black,"M64207,Black",64207,MEN,
908,M64207-D.Brown,"M64207,D.Brown",64207,MEN,
1493,M64213-Black,"M64213,Black",64213,MEN,
254,M64217-Brown,"M64217,Brown",64217,MEN,
992,M64217-D.Brown,"M64217,D.Brown",64217,MEN,
1500,M64220-Black,"M64220,Black",64220,MEN,
1501,M64220-Camel,"M64220,Camel",64220,MEN,
87,M64220-D.Brown,"M64220,D.Brown",64220,MEN,
168,M64222-Black,"M64222,Black",64222,MEN,
905,M64223-Black/D.Brown,"M64223,Black/D.Brown",64223,MEN,
906,M64223-D.Brown/Black,"M64223,D.Brown/Black",64223,MEN,
300,M64501-Black,"M64501,Black",64501,MEN,
190,M64501-Brown,"M64501,Brown",64501,MEN,
448,M64501-Camel,"M64501,Camel",64501,MEN,
182,M64501-D.Brown,"M64501,D.Brown",64501,MEN,
1506,M64501-R.Brown,"M64501,R.Brown",64501,MEN,
181,M64501-Tan,"M64501,Tan",64501,MEN,
88,M64602-Black,"M64602,Black",64602,MEN,
449,M64602-D.Brown,"M64602,D.Brown",64602,MEN,
1113,M64602-Tan,"M64602,Tan",64602,MEN,
261,M64603-Black,"M64603,Black",64603,MEN,
1517,M64603-D.Brown,"M64603,D.Brown",64603,MEN,
1518,M64603-Maroon,"M64603,Maroon",64603,MEN,
1016,M64605-Black/BlackBtk,"M64605,Black/BlackBtk",64605,MEN,
450,M64605-D.Brown/D.BrownBtk,"M64605,D.Brown/D.BrownBtk",64605,MEN,
369,M64605-Tan/TanBtk,"M64605,Tan/TanBtk",64605,MEN,
581,M65107-Black,"M65107,Black",65107,MEN,
1114,M65108-D.Brown,"M65108,D.Brown",65108,MEN,
1028,M65112-Black,"M65112,Black",65112,MEN,
1540,M65112-Camel/D.Brown,"M65112,Camel/D.Brown",65112,MEN,
525,M65112-D.Brown,"M65112,D.Brown",65112,MEN,
1541,M65112-Nuss,"M65112,Nuss",65112,MEN,
359,M65112-Tan,"M65112,Tan",65112,MEN,
558,M65116-Black,"M65116,Black",65116,MEN,
58,M65116-Black/Black,"M65116,Black/Black",65116,MEN,
1544,M65116-Camel/D.Brown,"M65116,Camel/D.Brown",65116,MEN,
1545,M65116-D.Brown,"M65116,D.Brown",65116,MEN,
1546,M65116-D.Brown/D.Brown,"M65116,D.Brown/D.Brown",65116,MEN,
57,M65116-Tan/D.Brown,"M65116,Tan/D.Brown",65116,MEN,
1557,M65202-Black,"M65202,Black",65202,MEN,
1558,M65301-D.Brown,"M65301,D.Brown",65301,MEN,
1562,M68209-Black,"M68209,Black",68209,MEN,
1563,M68211-Black,"M68211,Black",68211,MEN,
1568,M69203-Black,"M69203,Black",69203,MEN,
471,M83212-Black,"M83212,Black",83212,MEN,
1588,M83212-D.Brown,"M83212,D.Brown",83212,MEN,
1591,M83226-Black,"M83226,Black",83226,MEN,
1593,M83227-Black,"M83227,Black",83227,MEN,
1595,M83233-Black,"M83233,Black",83233,MEN,
1597,M83242-Nuss,"M83242,Nuss",83242,MEN,
879,M83246-Black,"M83246,Black",83246,MEN,
566,M83250-Black,"M83250,Black",83250,MEN,
1602,M83250-Nuss,"M83250,Nuss",83250,MEN,
1603,M83251-Black,"M83251,Black",83251,MEN,
1604,M83251-Tan,"M83251,Tan",83251,MEN,
179,M83260-Black,"M83260,Black",83260,MEN,
664,M83260-Camel,"M83260,Camel",83260,MEN,
1054,M83260-Nuss,"M83260,Nuss",83260,MEN,
1606,M83260-Tan,"M83260,Tan",83260,MEN,
1608,M83261-Nuss,"M83261,Nuss",83261,MEN,
1609,M83261-Tan,"M83261,Tan",83261,MEN,
1612,M83633-Black,"M83633,Black",83633,MEN,
1613,M83633-Brown/D.Brown,"M83633,Brown/D.Brown",83633,MEN,
1614,M83633-Camel/D.Brown,"M83633,Camel/D.Brown",83633,MEN,
1615,M83638-Camel/D.Brown,"M83638,Camel/D.Brown",83638,MEN,
1616,M83638-D.Brown,"M83638,D.Brown",83638,MEN,
1617,M83641-Nuss/D.Brown,"M83641,Nuss/D.Brown",83641,MEN,
737,M83646-Black/Black,"M83646,Black/Black",83646,MEN,
1623,M84220-Tan,"M84220,Tan",84220,MEN,
1624,M84227-D.Brown,"M84227,D.Brown",84227,MEN,
1626,M84234-Tan,"M84234,Tan",84234,MEN,
1639,M85201-D.Brown,"M85201,D.Brown",85201,MEN,
1640,M85402-Nuss,"M85402,Nuss",85402,MEN,
1645,M85408-Tan,"M85408,Tan",85408,MEN,
1647,M85501-D.Brown/Black,"M85501,D.Brown/Black",85501,MEN,
1648,M85701-Camel,"M85701,Camel",85701,MEN,
1649,M85701-Nuss/L.Brown,"M85701,Nuss/L.Brown",85701,MEN,
1654,M86227-Black,"M86227,Black",86227,MEN,
1655,M86227-Tan,"M86227,Tan",86227,MEN,
402,M86234-Black,"M86234,Black",86234,MEN,
1658,M86304-Nuss,"M86304,Nuss",86304,MEN,
1659,M86413-Tan,"M86413,Tan",86413,MEN,
1660,M86609-Black,"M86609,Black",86609,MEN,
1666,M86632-Camel,"M86632,Camel",86632,MEN,
1667,M86633-Camel/D.Brown,"M86633,Camel/D.Brown",86633,MEN,
1668,M86702-Black,"M86702,Black",86702,MEN,
639,M86813-Tan/D.Brown,"M86813,Tan/D.Brown",86813,MEN,
740,M90202-Black,"M90202,Black",90202,MEN,
1678,M90203-Black,"M90203,Black",90203,MEN,
1679,M90203-Camel,"M90203,Camel",90203,MEN,
1680,M90203-Nuss,"M90203,Nuss",90203,MEN,
709,M90203-Tan,"M90203,Tan",90203,MEN,
523,M91229-Black,"M91229,Black",91229,MEN,
1691,M91229-Tan,"M91229,Tan",91229,MEN,
1692,M91230-Black,"M91230,Black",91230,MEN,
1694,M91311-Camel,"M91311,Camel",91311,MEN,
855,M91312-Black,"M91312,Black",91312,MEN,
1697,M91312-Camel,"M91312,Camel",91312,MEN,
1698,M91312-D.Brown,"M91312,D.Brown",91312,MEN,
1700,M91322-Camel,"M91322,Camel",91322,MEN,
1702,M91360-Tan,"M91360,Tan",91360,MEN,
1703,M91408-D.Brown,"M91408,D.Brown",91408,MEN,
1711,M91711-Camel/D.Brown,"M91711,Camel/D.Brown",91711,MEN,
446,M91712-Black,"M91712,Black",91712,MEN,
592,M91712-D.Brown,"M91712,D.Brown",91712,MEN,
1715,M91717-D.Tan,"M91717,D.Tan",91717,MEN,
1716,M91717-D.Tan/Brown,"M91717,D.Tan/Brown",91717,MEN,
107,M92207-Black,"M92207,Black",92207,MEN,
947,M92207-Black/black,"M92207,Black/Black",92207,MEN,
411,M92207-Brown/Black,"M92207,Brown/Black",92207,MEN,
1723,M92207-Camel/Black,"M92207,Camel/Black",92207,MEN,
1724,M92207-Tan,"M92207,Tan",92207,MEN,
345,M92207-Tan/Brown,"M92207,Tan/Brown",92207,MEN,
492,M92213-Black,"M92213,Black",92213,MEN,
897,M92213-Tan/D.Brown,"M92213,Tan/D.Brown",92213,MEN,
231,M92215-Black,"M92215,Black",92215,MEN,
1075,M92216-Black,"M92216,Black",92216,MEN,
963,M92222-Tan,"M92222,Tan",92222,MEN,
951,M92227-Black/Black,"M92227,Black/Black",92227,MEN,
398,M92232-Black,"M92232,Black",92232,MEN,
546,M92235-Black,"M92235,Black",92235,MEN,
932,M92235-Black/BlackBtk,"M92235,Black/BlackBtk",92235,MEN,
1740,M92241-Brown,"M92241,Brown",92241,MEN,
1741,M92241-Tan,"M92241,Tan",92241,MEN,
545,M92245-Black,"M92245,Black",92245,MEN,
476,M92245-D.Brown,"M92245,D.Brown",92245,MEN,
456,M92246-Black,"M92246,Black",92246,MEN,
1746,M92246-Camel,"M92246,Camel",92246,MEN,
50,M92246-Tan,"M92246,Tan",92246,MEN,
555,M92247-Black,"M92247,Black",92247,MEN,
1748,M92248-Black,"M92248,Black",92248,MEN,
180,M92249-Black,"M92249,Black",92249,MEN,
1749,M92249-Tan,"M92249,Tan",92249,MEN,
33,M92250-Black,"M92250,Black",92250,MEN,
1077,M92250-D.Brown,"M92250,D.Brown",92250,MEN,
417,M92251-Black,"M92251,Black",92251,MEN,
1755,M92255-Black,"M92255,Black",92255,MEN,
928,M92305-Black,"M92305,Black",92305,MEN,
1761,M92305-D.Brown,"M92305,D.Brown",92305,MEN,
736,M92305-Tan,"M92305,Tan",92305,MEN,
959,M92402-Camel/D.Brown,"M92402,Camel/D.Brown",92402,MEN,
841,M92402-Tan/D.Brown,"M92402,Tan/D.Brown",92402,MEN,
459,M92403-D.Brown/L.Brown,"M92403,D.Brown/L.Brown",92403,MEN,
390,M92406-Black,"M92406,Black",92406,MEN,
1772,M92406-Camel,"M92406,Camel",92406,MEN,
1773,M92406-D.Nuss,"M92406,D.Nuss",92406,MEN,
945,M92406-Tan,"M92406,Tan",92406,MEN,
516,M92421-Black,"M92421,Black",92421,MEN,
1777,M92421-Camel,"M92421,Camel",92421,MEN,
1788,M92518-Black/Brown,"M92518,Black/Brown",92518,MEN,
273,M92518-Black/D.Brown,"M92518,Black/D.Brown",92518,MEN,
1789,M92518-Tan/D.Brown,"M92518,Tan/D.Brown",92518,MEN,
493,M92607-Black/Black,"M92607,Black/Black",92607,MEN,
494,M92607-Tan/D.Brown,"M92607,Tan/D.Brown",92607,MEN,
1812,M92634-Tan/Brown,"M92634,Tan/Brown",92634,MEN,
106,M92635-Black/Black,"M92635,Black/Black",92635,MEN,
1816,M92635-Camel/D.Brown,"M92635,Camel/D.Brown",92635,MEN,
159,M92635-D.Brown/D.Brown,"M92635,D.Brown/D.Brown",92635,MEN,
791,M92653-Black/Black,"M92653,Black/Black",92653,MEN,
1100,M92702-Black,"M92702,Black",92702,MEN,
1822,M92702-Tan/D.Brown,"M92702,Tan/D.Brown",92702,MEN,
578,M92709-Black,"M92709,Black",92709,MEN,
1825,M92709-Tan,"M92709,Tan",92709,MEN,
665,M92709-Tan/Tan,"M92709,Tan/Tan",92709,MEN,
1829,M92823-Black,"M92823,Black",92823,MEN,
999,M92823-Black/Black,"M92823,Black/Black",92823,MEN,
1831,M92905-Tan,"M92905,Tan",92905,MEN,
1839,M93201-Nuss,"M93201,Nuss",93201,MEN,
1014,M93202-Black,"M93202,Black",93202,MEN,
1093,M93202-Tan,"M93202,Tan",93202,MEN,
1094,M93203-Black,"M93203,Black",93203,MEN,
1095,M93203-Tan,"M93203,Tan",93203,MEN,
414,M93204-Black,"M93204,Black",93204,MEN,
1097,M93501-Black,"M93501,Black",93501,MEN,
1096,M93501-D.Brown,"M93501,D.Brown",93501,MEN,
1032,M94304-Black,"M94304,Black",94304,MEN,
745,M95201-Black,"M95201,Black",95201,MEN,
703,M95201-Tan/D.Brown,"M95201,Tan/D.Brown",95201,MEN,
1849,M95211-Tan,"M95211,Tan",95211,MEN,
1854,M95218-Black/BlackBtk,"M95218,Black/BlackBtk",95218,MEN,
769,M95219-Black,"M95219,Black",95219,MEN,
1000,M95220-Black,"M95220,Black",95220,MEN,
704,M95222-Tan/D.Brown,"M95222,Tan/D.Brown",95222,MEN,
1862,M95301-Brown/Tan,"M95301,Brown/Tan",95301,MEN,
1875,M95402-Black,"M95402,Black",95402,MEN,
596,M95409-Black,"M95409,Black",95409,MEN,
1887,M95412-Black/BlackBtk,"M95412,Black/BlackBtk",95412,MEN,
1897,M95504-Black,"M95504,Black",95504,MEN,
196,M95512-Black,"M95512,Black",95512,MEN,
1908,M95925-Tan,"M95925,Tan",95925,MEN,
573,M98204-D.Brown,"M98204,D.Brown",98204,MEN,
903,M98206-Black,"M98206,Black",98206,MEN,
614,M98214-D.Brown,"M98214,D.Brown",98214,MEN,
575,M98215-Black,"M98215,Black",98215,MEN,
464,M98504-Black,"M98504,Black",98504,MEN,
574,M98506-Tan/Black,"M98506,Tan/Black",98506,MEN,
848,M98507-Black,"M98507,Black",98507,MEN,
865,MO01208-Camel,"MO01208,Camel",01208,MEN,
280,MO11223-Camel,"MO11223,Camel",11223,MEN,
919,MO11223-D.Brown,"MO11223,D.Brown",11223,MEN,
189,MO11227-Black,"MO11227,Black",11227,MEN,
427,MO11227-D.Brown,"MO11227,D.Brown",11227,MEN,
603,MO11247-Black,"MO11247,Black",11247,MEN,
602,MO11304-Black,"MO11304,Black",11304,MEN,
601,MO11484-Black,"MO11484,Black",11484,MEN,
1170,MO11484-D.Brown,"MO11484,D.Brown",11484,MEN,
910,MO11505-Black,"MO11505,Black",11505,MEN,
568,MO11885-Black,"MO11885,Black",11885,MEN,
1127,MP01901-Tan/D.Brown,"MP01901,Tan/D.Brown",01901,MEN,
719,MP11485-Maroon,"MP11485,Maroon",11485,MEN,
549,MP11485-Tan,"MP11485,Tan",11485,MEN,
562,MP11503-Maroon/Nuss,"MP11503,Maroon/Nuss",11503,MEN,
1040,MP11508-D.Brown,"MP11508,D.Brown",11508,MEN,
621,MP15258-D.Brown,"MP15258,D.Brown",15258,MEN,
754,MP15258-Maroon,"MP15258,Maroon",15258,MEN,
1070,MP15610-Maroon,"MP15610,Maroon",15610,MEN,
1265,MP17402-Maroon,"MP17402,Maroon",17402,MEN,
849,MP17402-Tan/Brown,"MP17402,Tan/Brown",17402,MEN,
1266,MP17402-Tan/Maroon,"MP17402,Tan/Maroon",17402,MEN,
862,MP19601-Maroon/Brown,"MP19601,Maroon/Brown",19601,MEN,
407,MP19601-Tan,"MP19601,Tan",19601,MEN,
1271,MP19602-Maroon,"MP19602,Maroon",19602,MEN,
1291,MP31201-Black,"MP31201,Black",31201,MEN,
1294,MP31250-Tan,"MP31250,Tan",31250,MEN,
1295,MP31251-Black,"MP31251,Black",31251,MEN,
1296,MP31251-D.Brown,"MP31251,D.Brown",31251,MEN,
595,MP31251-Tan,"MP31251,Tan",31251,MEN,
1299,MP31252-D.Brown,"MP31252,D.Brown",31252,MEN,
1305,MP40202-Black,"MP40202,Black",40202,MEN,
944,MP40202-Tan,"MP40202,Tan",40202,MEN,
1306,MP40203-Tan,"MP40203,Tan",40203,MEN,
1307,MP40204-Brown,"MP40204,Brown",40204,MEN,
1308,MP40206-Tan/Black,"MP40206,Tan/Black",40206,MEN,
1309,MP40401-Black,"MP40401,Black",40401,MEN,
1310,MP40401-Tan/D.Brown,"MP40401,Tan/D.Brown",40401,MEN,
995,MP41203-Maroon,"MP41203,Maroon",41203,MEN,
529,MP41203-Tan,"MP41203,Tan",41203,MEN,
1009,MP41401-Tan,"MP41401,Tan",41401,MEN,
460,MP45206ST-Tan,"MP45206ST,Tan",45206ST,MEN,
1328,MP45409-Maroon,"MP45409,Maroon",45409,MEN,
767,MP45409ST-Maroon,"MP45409ST,Maroon",45409ST,MEN,
1333,MP45504-Maroon,"MP45504,Maroon",45504,MEN,
114,MP45504ST-D.Brown,"MP45504ST,D.Brown",45504ST,MEN,
538,MP45504ST-Maroon,"MP45504ST,Maroon",45504ST,MEN,
1334,MP45526-Maroon,"MP45526,Maroon",45526,MEN,
1335,MP45925-Tan/Tan,"MP45925,Tan/Tan",45925,MEN,
759,MP45926ST-Maroon,"MP45926ST,Maroon",45926ST,MEN,
539,MP46403-Maroon/Black,"MP46403,Maroon/Black",46403,MEN,
1343,MP46403-Maroon/Black/Black,"MP46403,Maroon/Black/Black",46403,MEN,
1344,MP46403-Tan/Black/Black,"MP46403,Tan/Black/Black",46403,MEN,
1345,MP46404-Black,"MP46404,Black",46404,MEN,
1346,MP46501-Tan,"MP46501,Tan",46501,MEN,
1589,MP83212-Brown,"MP83212,Brown",83212,MEN,
1607,MP83260-Tan,"MP83260,Tan",83260,MEN,
770,MP83646-Brown,"MP83646,Brown",83646,MEN,
1621,MP83646-D.Brown,"MP83646,D.Brown",83646,MEN,
1622,MP83646-Maroon,"MP83646,Maroon",83646,MEN,
12,MP83646-Maroon ,"MP83646,Maroon",83646,MEN,
1652,MP86224-Tan,"MP86224,Tan",86224,MEN,
1665,MP86625-Brown/D.Brown,"MP86625,Brown/D.Brown",86625,MEN,
1689,MP91227-Brown,"MP91227,Brown",91227,MEN,
1712,MP91711-Maroon,"MP91711,Maroon",91711,MEN,
1713,MP91712-Brown,"MP91712,Brown",91712,MEN,
20,MP91712-Maroon,"MP91712,Maroon",91712,MEN,
1720,MP92201-Maroon,"MP92201,Maroon",92201,MEN,
1728,MP92215-Tan,"MP92215,Tan",92215,MEN,
1730,MP92228-Tan,"MP92228,Tan",92228,MEN,
346,MP92232-Maroon,"MP92232,Maroon",92232,MEN,
694,MP92235-Maroon,"MP92235,Maroon",92235,MEN,
1742,MP92241-Brown,"MP92241,Brown",92241,MEN,
1743,MP92241-Tan,"MP92241,Tan",92241,MEN,
1752,MP92250-Tan,"MP92250,Tan",92250,MEN,
540,MP92251-Maroon,"MP92251,Maroon",92251,MEN,
1762,MP92305-Black,"MP92305,Black",92305,MEN,
1763,MP92305-Maroon,"MP92305,Maroon",92305,MEN,
1766,MP92306-Tan,"MP92306,Tan",92306,MEN,
1023,MP92309-Tan/Brown,"MP92309,Tan/Brown",92309,MEN,
1774,MP92406-Brown,"MP92406,Brown",92406,MEN,
1783,MP92512-Black/Tan,"MP92512,Black/Tan",92512,MEN,
1784,MP92512-D.Tan/Black,"MP92512,D.Tan/Black",92512,MEN,
1785,MP92512-Tan/Maroon,"MP92512,Tan/Maroon",92512,MEN,
1099,MP92518-Black/Brown,"MP92518,Black/Brown",92518,MEN,
1790,MP92518-Brown/D.Brown,"MP92518,Brown/D.Brown",92518,MEN,
1791,MP92518-Tan/Brown,"MP92518,Tan/Brown",92518,MEN,
1098,MP92518-Tan/D.Brown,"MP92518,Tan/D.Brown",92518,MEN,
1813,MP92634-Brown/D.Brown,"MP92634,Brown/D.Brown",92634,MEN,
1817,MP92635-Black,"MP92635,Black",92635,MEN,
271,MP92635-Maroon/D.Brown,"MP92635,Maroon/D.Brown",92635,MEN,
1818,MP92701-Tan,"MP92701,Tan",92701,MEN,
1826,MP92816-Maroon/D.Brown,"MP92816,Maroon/D.Brown",92816,MEN,
1827,MP92818-Maroon/D.Brown,"MP92818,Maroon/D.Brown",92818,MEN,
1848,MP95206-Maroon,"MP95206,Maroon",95206,MEN,
348,MP95206-Tan,"MP95206,Tan",95206,MEN,
1898,MP95504-Black,"MP95504,Black",95504,MEN,
693,MP95525-Tan,"MP95525,Tan",95525,MEN,
1909,MP95925-Black,"MP95925,Black",95925,MEN,
1910,MP95925-Brown,"MP95925,Brown",95925,MEN,
1911,MP95925-Brown/Coffee,"MP95925,Brown/Coffee",95925,MEN,
441,MP95925-Maroon,"MP95925,Maroon",95925,MEN,
1912,MP95926-Black,"MP95926,Black",95926,MEN,
1913,MP95926-Maroon/Coffee,"MP95926,Maroon/Coffee",95926,MEN,
389,MP95926-Maroon/D.Brown,"MP95926,Maroon/D.Brown",95926,MEN,
1914,MP95926-Maroon/D.Coffee,"MP95926,Maroon/D.Coffee",95926,MEN,
308,MP98501-Brown,"MP98501,Brown",98501,MEN,
357,MP98502-Maroon,"MP98502,Maroon",98502,MEN,
187,MP98507-Tan,"MP98507,Tan",98507,MEN,
948,MP99201-Maroon/Black,"MP99201,Maroon/Black",99201,MEN,
929,MPT11227-Black,"MPT11227,Black",11227,MEN,
161,MPT11227-Maroon,"MPT11227,Maroon",11227,MEN,
861,MPX95211-D.Brown,"MPX95211,D.Brown",95211,MEN,
1850,MPX95211-Maroon,"MPX95211,Maroon",95211,MEN,
1873,MPX95310-Tan/Brown,"MPX95310,Tan/Brown",95310,MEN,
1874,MPX95310-Tan/Maroon,"MPX95310,Tan/Maroon",95310,MEN,
120,MT01208-Black,"MT01208,Black",01208,MEN,
410,MT01208-Tan,"MT01208,Tan",01208,MEN,
852,MT02902-Black,"MT02902,Black",02902,MEN,
532,MT11227-D.Brown,"MT11227,D.Brown",11227,MEN,
744,MT11227-Maroon,"MT11227,Maroon",11227,MEN,
157,MT11252-Black,"MT11252,Black",11252,MEN,
962,MT11259-D.Brown,"MT11259,D.Brown",11259,MEN,
961,MT11259-Tan,"MT11259,Tan",11259,MEN,
1168,MT11424-Black,"MT11424,Black",11424,MEN,
1169,MT11424-D.Brown,"MT11424,D.Brown",11424,MEN,
330,MT11485-Black,"MT11485,Black",11485,MEN,
18,MT11486-Black,"MT11486,Black",11486,MEN,
426,MT11486-Camel,"MT11486,Camel",11486,MEN,
1627,MX84234-Tan,"MX84234,Tan",84234,MEN,
1630,MX84241-D.Brown,"MX84241,D.Brown",84241,MEN,
1631,MX84241-Nuss,"MX84241,Nuss",84241,MEN,
1632,MX84241-Tan,"MX84241,Tan",84241,MEN,
1634,MX84417-D.Brown,"MX84417,D.Brown",84417,MEN,
141,MX84649-Black,"MX84649,Black",84649,MEN,
1636,MX84649-Black/Black,"MX84649,Black/Black",84649,MEN,
1637,MX84649-D.Brown/Brown,"MX84649,D.Brown/Brown",84649,MEN,
1641,MX85405-Black,"MX85405,Black",85405,MEN,
1642,MX85405-D.Brown,"MX85405,D.Brown",85405,MEN,
1643,MX85406-Camel,"MX85406,Camel",85406,MEN,
1646,MX85408-D.Brown,"MX85408,D.Brown",85408,MEN,
1004,MX85408-Tan,"MX85408,Tan",85408,MEN,
1883,MX95411-D.Brown/D.BrownBtk,"MX95411,D.Brown/D.BrownBtk",95411,MEN,
1888,MX95412-Camel/CamelBtk,"MX95412,Camel/CamelBtk",95412,MEN,
1855,MZ95218-Tan/TanBtk,"MZ95218,Tan/TanBtk",95218,MEN,
488,MZ95219-Cream,"MZ95219,Cream",95219,MEN,
1889,MZ95412-Camel/CamelBtk,"MZ95412,Camel/CamelBtk",95412,MEN,
1177,P.11501-Tan/Brown,"P.11501,Tan/Brown",11501,MEN,
1189,P11901-Cognac/Coffee,"P11901,Cognac/Coffee",11901,MEN,
1190,P11901-Tan/Brown,"P11901,Tan/Brown",11901,MEN,
1234,P15226-D.Brown,"P15226,D.Brown",15226,MEN,
1235,P15226-Tan,"P15226,Tan",15226,MEN,
1264,P17205-Tan/Black,"P17205,Tan/Black",17205,MEN,
1275,P23302-D.brown,"P23302,D.Brown",23302,MEN,
1319,P45201-Cognac,"P45201,Cognac",45201,MEN,
1362,P54217-Tan,"P54217,Tan",54217,MEN,
1590,P83212-D.Brown,"P83212,D.Brown",83212,MEN,
1598,P83242-Camel,"P83242,Camel",83242,MEN,
1599,P83242-L.Brown,"P83242,L.Brown",83242,MEN,
1690,P91227-Black,"P91227,Black",91227,MEN,
1693,P91252-Tan/Black,"P91252,Tan/Black",91252,MEN,
1705,P91519-D.Brown/L.Brown,"P91519,D.Brown/L.Brown",91519,MEN,
1709,P91525-Tan/Black,"P91525,Tan/Black",91525,MEN,
1717,P91921-L.Brown/D.Brown,"P91921,L.Brown/D.Brown",91921,MEN,
1087,P92207-Tan/Brown,"P92207,Tan/Brown",92207,MEN,
381,P92250-Nuss,"P92250,Nuss",92250,MEN,
1767,P92306-Cognac,"P92306,Cognac",92306,MEN,
1779,P92501-Tan,"P92501,Tan",92501,MEN,
1780,P92502-Tan/Black,"P92502,Tan/Black",92502,MEN,
1802,P92627-Cognac,"P92627,Cognac",92627,MEN,
1803,P92627-Cognac/Brown,"P92627,Cognac/Brown",92627,MEN,
1804,P92627-Tan/D.Brown,"P92627,Tan/D.Brown",92627,MEN,
1823,P92702-Cognac,"P92702,Cognac",92702,MEN,
1824,P92702-Cognac/Brown,"P92702,Cognac/Brown",92702,MEN,
1101,P92702-Tan,"P92702,Tan",92702,MEN,
967,P93501-Tan,"P93501,Tan",93501,MEN,
1840,P94302-D.Brown,"P94302,D.Brown",94302,MEN,
1920,P99403-Camel/Black,"P99403,Camel/Black",99403,MEN,
1921,P99507-Tan,"P99507,Tan",99507,MEN,
1165,PO11227-D.Brown,"PO11227,D.Brown",11227,MEN,
1182,S11502-Black,"S11502,Black",11502,MEN,
1191,S11902-Black,"S11902,Black",11902,MEN,
1192,S11903-Black,"S11903,Black",11903,MEN,
1199,S11906-Black,"S11906,Black",11906,MEN,
682,S59202-Brown,"S59202,Brown",59202,MEN,
957,S59211-Brown,"S59211,Brown",59211,MEN,
1444,S62103-Black,"S62103,Black",62103,MEN,
1581,S74201-Black,"S74201,Black",74201,MEN,
1141,SN05203-Purple,"SN05203,Purple",05203,MEN,
854,T02902-Maroon,"T02902,Maroon",02902,MEN,
526,T04602-Maroon/D.Brown/White,"T04602,Maroon/D.Brown/White",04602,MEN,
1132,T04602-Tan/Tan/White,"T04602,Tan/Tan/White",04602,MEN,
1133,T04604-Maroon/Black/White,"T04604,Maroon/Black/White",04604,MEN,
521,T04604-Maroon/Black/White/Blue,"T04604,Maroon/Black/White/Blue",04604,MEN,
1134,T04604-Tan/Black/White/Black,"T04604,Tan/Black/White/Black",04604,MEN,
170,T04604-Tan/Black/White/Blue,"T04604,Tan/Black/White/Blue",04604,MEN,
983,T05601-Tan/Brown,"T05601,Tan/Brown",05601,MEN,
253,T05602-Tan,"T05602,Tan",05602,MEN,
1153,T05602-Tan/Black,"T05602,Tan/Black",05602,MEN,
1154,T05602-Tan/Black/Brown/Black,"T05602,Tan/Black/Brown/Black",05602,MEN,
